zip_path,read_status,error,raw_rows,nifty_option_rows,trade_date,min_expiry,max_expiry,min_strike,max_strike,traded_rows
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo06JUL2020bhav.csv.zip,ok,,35713,2211,2020-07-06,2020-07-09,2025-06-26,4600.0,14800.0,488
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo07JUL2020bhav.csv.zip,ok,,36217,2285,2020-07-07,2020-07-09,2025-06-26,4600.0,14800.0,496
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo08JUL2020bhav.csv.zip,ok,,36563,2303,2020-07-08,2020-07-09,2025-06-26,4600.0,14800.0,522
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo09JUL2020bhav.csv.zip,ok,,36657,2303,2020-07-09,2020-07-09,2025-06-26,4600.0,14800.0,526
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo10JUL2020bhav.csv.zip,ok,,36833,2223,2020-07-10,2020-07-16,2025-06-26,4600.0,14800.0,453
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo13JUL2020bhav.csv.zip,ok,,36903,2225,2020-07-13,2020-07-16,2025-06-26,4600.0,14800.0,472
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo14JUL2020bhav.csv.zip,ok,,36997,2225,2020-07-14,2020-07-16,2025-06-26,4600.0,14800.0,488
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo15JUL2020bhav.csv.zip,ok,,37051,2231,2020-07-15,2020-07-16,2025-06-26,4600.0,14800.0,488
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo16JUL2020bhav.csv.zip,ok,,37225,2231,2020-07-16,2020-07-16,2025-06-26,4600.0,14800.0,502
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo17JUL2020bhav.csv.zip,ok,,37119,2151,2020-07-17,2020-07-23,2025-06-26,4600.0,14800.0,437
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo20JUL2020bhav.csv.zip,ok,,37295,2191,2020-07-20,2020-07-23,2025-06-26,4600.0,14800.0,492
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo21JUL2020bhav.csv.zip,ok,,37505,2229,2020-07-21,2020-07-23,2025-06-26,4600.0,14800.0,510
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo22JUL2020bhav.csv.zip,ok,,37717,2287,2020-07-22,2020-07-23,2025-06-26,4600.0,14800.0,523
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo23JUL2020bhav.csv.zip,ok,,37895,2287,2020-07-23,2020-07-23,2025-06-26,4600.0,14800.0,538
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo24JUL2020bhav.csv.zip,ok,,37849,2219,2020-07-24,2020-07-30,2025-06-26,4600.0,14800.0,512
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo27JUL2020bhav.csv.zip,ok,,37919,2219,2020-07-27,2020-07-30,2025-06-26,4600.0,14800.0,472
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo28JUL2020bhav.csv.zip,ok,,38041,2221,2020-07-28,2020-07-30,2025-06-26,4600.0,14800.0,503
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo29JUL2020bhav.csv.zip,ok,,38247,2279,2020-07-29,2020-07-30,2025-06-26,4600.0,14800.0,526
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo30JUL2020bhav.csv.zip,ok,,38365,2279,2020-07-30,2020-07-30,2025-06-26,4600.0,14800.0,566
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\07\fo31JUL2020bhav.csv.zip,ok,,34214,2181,2020-07-31,2020-08-06,2025-06-26,4600.0,14800.0,435
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo03AUG2020bhav.csv.zip,ok,,34332,2185,2020-08-03,2020-08-06,2025-06-26,4600.0,14800.0,458
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo04AUG2020bhav.csv.zip,ok,,34450,2197,2020-08-04,2020-08-06,2025-06-26,4600.0,14800.0,474
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo05AUG2020bhav.csv.zip,ok,,34574,2197,2020-08-05,2020-08-06,2025-06-26,4600.0,14800.0,494
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo06AUG2020bhav.csv.zip,ok,,34680,2197,2020-08-06,2020-08-06,2025-06-26,4600.0,14800.0,514
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo07AUG2020bhav.csv.zip,ok,,34716,2141,2020-08-07,2020-08-13,2025-06-26,4600.0,14800.0,422
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo10AUG2020bhav.csv.zip,ok,,34850,2141,2020-08-10,2020-08-13,2025-06-26,4600.0,14800.0,475
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo11AUG2020bhav.csv.zip,ok,,35194,2145,2020-08-11,2020-08-13,2025-06-26,4600.0,14800.0,472
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo12AUG2020bhav.csv.zip,ok,,35276,2149,2020-08-12,2020-08-13,2025-06-26,4600.0,14800.0,458
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo13AUG2020bhav.csv.zip,ok,,35412,2149,2020-08-13,2020-08-13,2025-06-26,4600.0,14800.0,508
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo14AUG2020bhav.csv.zip,ok,,35518,2089,2020-08-14,2020-08-20,2025-06-26,4600.0,14800.0,446
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo17AUG2020bhav.csv.zip,ok,,35568,2093,2020-08-17,2020-08-20,2025-06-26,4600.0,14800.0,420
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo18AUG2020bhav.csv.zip,ok,,35706,2093,2020-08-18,2020-08-20,2025-06-26,4600.0,14800.0,457
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo19AUG2020bhav.csv.zip,ok,,35920,2131,2020-08-19,2020-08-20,2025-06-26,4600.0,14800.0,468
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo20AUG2020bhav.csv.zip,ok,,36152,2131,2020-08-20,2020-08-20,2025-06-26,4600.0,14800.0,484
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo21AUG2020bhav.csv.zip,ok,,36196,2079,2020-08-21,2020-08-27,2025-06-26,4600.0,14800.0,425
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo24AUG2020bhav.csv.zip,ok,,36316,2081,2020-08-24,2020-08-27,2025-06-26,4600.0,14800.0,439
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo25AUG2020bhav.csv.zip,ok,,36444,2103,2020-08-25,2020-08-27,2025-06-26,4600.0,14800.0,444
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo26AUG2020bhav.csv.zip,ok,,36660,2103,2020-08-26,2020-08-27,2025-06-26,4600.0,14800.0,455
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo27AUG2020bhav.csv.zip,ok,,36868,2141,2020-08-27,2020-08-27,2025-06-26,4600.0,14800.0,513
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo28AUG2020bhav.csv.zip,ok,,32919,2059,2020-08-28,2020-09-03,2025-06-26,4600.0,14800.0,416
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\08\fo31AUG2020bhav.csv.zip,ok,,33401,2097,2020-08-31,2020-09-03,2025-06-26,4600.0,14800.0,468
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo01SEP2020bhav.csv.zip,ok,,33451,2103,2020-09-01,2020-09-03,2025-06-26,4600.0,14800.0,466
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo02SEP2020bhav.csv.zip,ok,,33457,2103,2020-09-02,2020-09-03,2025-06-26,4600.0,14800.0,455
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo03SEP2020bhav.csv.zip,ok,,33541,2103,2020-09-03,2020-09-03,2025-06-26,4600.0,14800.0,473
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo04SEP2020bhav.csv.zip,ok,,33575,2059,2020-09-04,2020-09-10,2025-06-26,4600.0,14800.0,444
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo07SEP2020bhav.csv.zip,ok,,33613,2069,2020-09-07,2020-09-10,2025-06-26,4600.0,14800.0,471
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo08SEP2020bhav.csv.zip,ok,,33633,2069,2020-09-08,2020-09-10,2025-06-26,4600.0,14800.0,454
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo09SEP2020bhav.csv.zip,ok,,33661,2073,2020-09-09,2020-09-10,2025-06-26,4600.0,14800.0,473
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo10SEP2020bhav.csv.zip,ok,,33709,2073,2020-09-10,2020-09-10,2025-06-26,4600.0,14800.0,505
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo11SEP2020bhav.csv.zip,ok,,33679,2031,2020-09-11,2020-09-17,2025-06-26,4600.0,14800.0,418
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo14SEP2020bhav.csv.zip,ok,,33775,2031,2020-09-14,2020-09-17,2025-06-26,4600.0,14800.0,458
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo15SEP2020bhav.csv.zip,ok,,34015,2031,2020-09-15,2020-09-17,2025-06-26,4600.0,14800.0,440
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo16SEP2020bhav.csv.zip,ok,,34071,2033,2020-09-16,2020-09-17,2025-06-26,4600.0,14800.0,463
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo17SEP2020bhav.csv.zip,ok,,34183,2039,2020-09-17,2020-09-17,2025-06-26,4600.0,14800.0,465
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo18SEP2020bhav.csv.zip,ok,,34207,2003,2020-09-18,2020-09-24,2025-06-26,4600.0,14800.0,424
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo21SEP2020bhav.csv.zip,ok,,34405,2003,2020-09-21,2020-09-24,2025-06-26,4600.0,14800.0,454
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo22SEP2020bhav.csv.zip,ok,,34611,2027,2020-09-22,2020-09-24,2025-06-26,4600.0,14800.0,488
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo23SEP2020bhav.csv.zip,ok,,34759,2051,2020-09-23,2020-09-24,2025-06-26,4600.0,14800.0,538
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo24SEP2020bhav.csv.zip,ok,,34845,2051,2020-09-24,2020-09-24,2025-06-26,4600.0,14800.0,594
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo25SEP2020bhav.csv.zip,ok,,32650,1966,2020-09-25,2020-10-01,2025-06-26,4600.0,14700.0,465
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo28SEP2020bhav.csv.zip,ok,,32875,1973,2020-09-28,2020-10-01,2025-06-26,4600.0,14700.0,468
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo29SEP2020bhav.csv.zip,ok,,33174,1980,2020-09-29,2020-10-01,2025-06-26,4600.0,14700.0,464
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\09\fo30SEP2020bhav.csv.zip,ok,,33284,1980,2020-09-30,2020-10-01,2025-06-26,4600.0,14700.0,476
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo01OCT2020bhav.csv.zip,ok,,33350,1980,2020-10-01,2020-10-01,2025-06-26,4600.0,14700.0,517
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo05OCT2020bhav.csv.zip,ok,,33330,1954,2020-10-05,2020-10-08,2025-06-26,4600.0,14700.0,449
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo06OCT2020bhav.csv.zip,ok,,33478,1960,2020-10-06,2020-10-08,2025-06-26,4600.0,14700.0,465
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo07OCT2020bhav.csv.zip,ok,,33654,1982,2020-10-07,2020-10-08,2025-06-26,4600.0,14700.0,490
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo08OCT2020bhav.csv.zip,ok,,33822,2022,2020-10-08,2020-10-08,2025-06-26,4600.0,14700.0,544
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo09OCT2020bhav.csv.zip,ok,,34037,2041,2020-10-09,2020-10-15,2025-06-26,4600.0,14700.0,469
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo12OCT2020bhav.csv.zip,ok,,34223,2061,2020-10-12,2020-10-15,2025-06-26,4600.0,14700.0,491
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo13OCT2020bhav.csv.zip,ok,,34347,2081,2020-10-13,2020-10-15,2025-06-26,4600.0,14700.0,483
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo14OCT2020bhav.csv.zip,ok,,34439,2081,2020-10-14,2020-10-15,2025-06-26,4600.0,14700.0,516
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo15OCT2020bhav.csv.zip,ok,,34527,2081,2020-10-15,2020-10-15,2025-06-26,4600.0,14700.0,562
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo16OCT2020bhav.csv.zip,ok,,34451,2041,2020-10-16,2020-10-22,2025-06-26,4600.0,14700.0,453
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo19OCT2020bhav.csv.zip,ok,,34519,2043,2020-10-19,2020-10-22,2025-06-26,4600.0,14700.0,447
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo20OCT2020bhav.csv.zip,ok,,34625,2047,2020-10-20,2020-10-22,2025-06-26,4600.0,14700.0,458
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo21OCT2020bhav.csv.zip,ok,,34655,2049,2020-10-21,2020-10-22,2025-06-26,4600.0,14700.0,496
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo22OCT2020bhav.csv.zip,ok,,34805,2051,2020-10-22,2020-10-22,2025-06-26,4600.0,14700.0,507
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo23OCT2020bhav.csv.zip,ok,,34701,2005,2020-10-23,2020-10-29,2025-06-26,4600.0,14700.0,425
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo26OCT2020bhav.csv.zip,ok,,34759,2007,2020-10-26,2020-10-29,2025-06-26,4600.0,14700.0,467
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo27OCT2020bhav.csv.zip,ok,,34779,2013,2020-10-27,2020-10-29,2025-06-26,4600.0,14700.0,484
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo28OCT2020bhav.csv.zip,ok,,34991,2013,2020-10-28,2020-10-29,2025-06-26,4600.0,14700.0,520
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo29OCT2020bhav.csv.zip,ok,,35135,2013,2020-10-29,2020-10-29,2025-06-26,4600.0,14700.0,534
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\10\fo30OCT2020bhav.csv.zip,ok,,32968,1975,2020-10-30,2020-11-05,2025-06-26,4600.0,14700.0,452
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo02NOV2020bhav.csv.zip,ok,,33000,1975,2020-11-02,2020-11-05,2025-06-26,4600.0,14700.0,501
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo03NOV2020bhav.csv.zip,ok,,33146,1975,2020-11-03,2020-11-05,2025-06-26,4600.0,14700.0,480
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo04NOV2020bhav.csv.zip,ok,,33426,1981,2020-11-04,2020-11-05,2025-06-26,4600.0,14700.0,530
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo05NOV2020bhav.csv.zip,ok,,33566,1985,2020-11-05,2020-11-05,2025-06-26,4600.0,14700.0,534
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo06NOV2020bhav.csv.zip,ok,,33832,1993,2020-11-06,2020-11-12,2025-06-26,4600.0,14700.0,472
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo09NOV2020bhav.csv.zip,ok,,34092,2075,2020-11-09,2020-11-12,2025-06-26,4600.0,15000.0,489
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo10NOV2020bhav.csv.zip,ok,,34544,2155,2020-11-10,2020-11-12,2025-06-26,4600.0,15000.0,533
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo11NOV2020bhav.csv.zip,ok,,35152,2233,2020-11-11,2020-11-12,2025-06-26,4600.0,15000.0,567
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo12NOV2020bhav.csv.zip,ok,,35452,2273,2020-11-12,2020-11-12,2025-06-26,4600.0,15000.0,559
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo13NOV2020bhav.csv.zip,ok,,35332,2195,2020-11-13,2020-11-19,2025-06-26,4600.0,15000.0,443
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo17NOV2020bhav.csv.zip,ok,,35666,2239,2020-11-17,2020-11-19,2025-06-26,4600.0,15500.0,490
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo18NOV2020bhav.csv.zip,ok,,36022,2259,2020-11-18,2020-11-19,2025-06-26,4600.0,15500.0,503
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo19NOV2020bhav.csv.zip,ok,,36546,2299,2020-11-19,2020-11-19,2025-06-26,4600.0,15500.0,556
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo20NOV2020bhav.csv.zip,ok,,36362,2213,2020-11-20,2020-11-26,2025-06-26,4600.0,15500.0,456
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo23NOV2020bhav.csv.zip,ok,,36562,2217,2020-11-23,2020-11-26,2025-06-26,4600.0,15500.0,484
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo24NOV2020bhav.csv.zip,ok,,36810,2221,2020-11-24,2020-11-26,2025-06-26,4600.0,15500.0,552
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo25NOV2020bhav.csv.zip,ok,,37000,2259,2020-11-25,2020-11-26,2025-06-26,4600.0,15500.0,599
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo26NOV2020bhav.csv.zip,ok,,37050,2259,2020-11-26,2020-11-26,2025-06-26,4600.0,15500.0,648
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\11\fo27NOV2020bhav.csv.zip,ok,,34594,2169,2020-11-27,2020-12-03,2025-06-26,4600.0,15500.0,499
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo01DEC2020bhav.csv.zip,ok,,34952,2171,2020-12-01,2020-12-03,2025-06-26,4600.0,15500.0,501
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo02DEC2020bhav.csv.zip,ok,,35348,2193,2020-12-02,2020-12-03,2025-06-26,4600.0,15500.0,538
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo03DEC2020bhav.csv.zip,ok,,35628,2193,2020-12-03,2020-12-03,2025-06-26,4600.0,15500.0,571
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo04DEC2020bhav.csv.zip,ok,,35844,2143,2020-12-04,2020-12-10,2025-06-26,4600.0,15500.0,480
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo07DEC2020bhav.csv.zip,ok,,36267,2204,2020-12-07,2020-12-10,2025-06-26,4600.0,16000.0,525
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo08DEC2020bhav.csv.zip,ok,,36657,2244,2020-12-08,2020-12-10,2025-06-26,4600.0,16000.0,558
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo09DEC2020bhav.csv.zip,ok,,36883,2264,2020-12-09,2020-12-10,2025-06-26,4600.0,16000.0,565
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo10DEC2020bhav.csv.zip,ok,,37199,2324,2020-12-10,2020-12-10,2025-06-26,4600.0,16000.0,621
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo11DEC2020bhav.csv.zip,ok,,37091,2248,2020-12-11,2020-12-17,2025-06-26,4600.0,16000.0,532
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo14DEC2020bhav.csv.zip,ok,,37229,2248,2020-12-14,2020-12-17,2025-06-26,4600.0,16000.0,542
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo15DEC2020bhav.csv.zip,ok,,37479,2250,2020-12-15,2020-12-17,2025-06-26,4600.0,16000.0,548
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo16DEC2020bhav.csv.zip,ok,,37641,2250,2020-12-16,2020-12-17,2025-06-26,4600.0,16000.0,595
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo17DEC2020bhav.csv.zip,ok,,37935,2310,2020-12-17,2020-12-17,2025-06-26,4600.0,16000.0,650
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo18DEC2020bhav.csv.zip,ok,,37869,2246,2020-12-18,2020-12-24,2025-06-26,4600.0,16000.0,521
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo21DEC2020bhav.csv.zip,ok,,37983,2268,2020-12-21,2020-12-24,2025-06-26,4600.0,16500.0,612
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo22DEC2020bhav.csv.zip,ok,,38057,2290,2020-12-22,2020-12-24,2025-06-26,4600.0,16500.0,618
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo23DEC2020bhav.csv.zip,ok,,38075,2290,2020-12-23,2020-12-24,2025-06-26,4600.0,16500.0,599
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo24DEC2020bhav.csv.zip,ok,,38189,2290,2020-12-24,2020-12-24,2025-06-26,4600.0,16500.0,644
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2020\12\fo28DEC2020bhav.csv.zip,ok,,38045,2206,2020-12-28,2020-12-31,2025-06-26,4600.0,16500.0,563
